task,seed,fold,method,rank,feature,dataset,selected
motif_tumor_high,1,3,lasso,13,mixing::neighbor_fraction__HRlow CKlow__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,3,lasso,14,mixing::neighbor_fraction__HR- CKlow CK5+__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,3,lasso,15,mixing::neighbor_fraction__Hypoxia__to__Myoepithelial,bc_metabric_ali2020,False
motif_tumor_high,1,3,lasso,16,mixing::neighbor_fraction__HR+ CK7- Slug+__to__HR- CK7-,bc_metabric_ali2020,False
motif_tumor_high,1,3,lasso,17,mixing::neighbor_fraction__HR- CK7-__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,3,lasso,18,mixing::neighbor_fraction__HR+ CK7- Ki67+__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,3,lasso,19,mixing::neighbor_fraction__Myofibroblasts__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,3,lasso,20,density::tissue_density::HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,1,3,shap,1,density::tumor_area_ratio,bc_metabric_ali2020,False
motif_tumor_high,1,3,shap,2,composition::Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,3,shap,3,mixing::neighbor_fraction__HR- CK7-__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,3,shap,4,mixing::neighbor_fraction__Fibroblasts__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,3,shap,5,composition::Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,3,shap,6,mixing::neighbor_fraction__Basal CKlow__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,3,shap,7,density::tumor_density::Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,3,shap,8,composition::HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,1,3,shap,9,mixing::neighbor_fraction__Fibroblasts__to__HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,1,3,shap,10,mixing::neighbor_fraction__HR- CKlow CK5+__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,3,shap,11,mixing::neighbor_fraction__Myofibroblasts__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,3,shap,12,density::tissue_density::Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,3,shap,13,mixing::neighbor_fraction__HR- CK7-__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,3,shap,14,mixing::neighbor_fraction__Macrophages Vim+ CD45low__to__HR- CK7-,bc_metabric_ali2020,False
motif_tumor_high,1,3,shap,15,mixing::neighbor_fraction__HRlow CKlow__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,3,shap,16,mixing::shannon_entropy_normalized,bc_metabric_ali2020,False
motif_tumor_high,1,3,shap,17,mixing::neighbor_fraction__Hypoxia__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,3,shap,18,mixing::neighbor_fraction__HR- CKlow CK5+__to__HR- CKlow CK5+,bc_metabric_ali2020,False
motif_tumor_high,1,3,shap,19,mixing::neighbor_fraction__Basal CKlow__to__HR- CK7-,bc_metabric_ali2020,False
motif_tumor_high,1,3,shap,20,density::tissue_density::HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,1,4,lasso,1,density::tumor_area_ratio,bc_metabric_ali2020,False
motif_tumor_high,1,4,lasso,2,composition::Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,4,lasso,3,mixing::neighbor_fraction__HR- CK7-__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,4,lasso,4,mixing::neighbor_fraction__HR- CKlow CK5+__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,4,lasso,5,composition::Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,4,lasso,6,mixing::shannon_entropy_normalized,bc_metabric_ali2020,False
motif_tumor_high,1,4,lasso,7,mixing::neighbor_fraction__Fibroblasts__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,4,lasso,8,density::tissue_density::HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,1,4,lasso,9,mixing::neighbor_fraction__Myofibroblasts__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,4,lasso,10,mixing::local_mixing_std,bc_metabric_ali2020,False
motif_tumor_high,1,4,lasso,11,density::tissue_density::Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,4,lasso,12,density::tissue_density::HR- CK7+,bc_metabric_ali2020,False
motif_tumor_high,1,4,lasso,13,composition::HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,1,4,lasso,14,mixing::neighbor_fraction__Fibroblasts__to__HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,1,4,lasso,15,mixing::neighbor_fraction__HR+ CK7- Slug+__to__HR- CK7-,bc_metabric_ali2020,False
motif_tumor_high,1,4,lasso,16,density::tumor_density::Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,4,lasso,17,mixing::neighbor_fraction__HER2+__to__Vascular SMA+,bc_metabric_ali2020,False
motif_tumor_high,1,4,lasso,18,mixing::same_type_neighbor_fraction,bc_metabric_ali2020,False
motif_tumor_high,1,4,lasso,19,mixing::neighbor_fraction__HR+ CK7-__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,4,lasso,20,mixing::neighbor_fraction__Basal CKlow__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,4,shap,1,density::tumor_area_ratio,bc_metabric_ali2020,False
motif_tumor_high,1,4,shap,2,composition::Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,4,shap,3,mixing::neighbor_fraction__HR- CK7-__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,4,shap,4,mixing::shannon_entropy_normalized,bc_metabric_ali2020,False
motif_tumor_high,1,4,shap,5,mixing::neighbor_fraction__HR- CKlow CK5+__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,4,shap,6,composition::Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,4,shap,7,mixing::neighbor_fraction__Myofibroblasts__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,4,shap,8,mixing::neighbor_fraction__Fibroblasts__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,4,shap,9,composition::HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,1,4,shap,10,density::tissue_density::Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,4,shap,11,density::tissue_density::HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,1,4,shap,12,mixing::neighbor_fraction__Fibroblasts__to__HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,1,4,shap,13,mixing::neighbor_fraction__Basal CKlow__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,4,shap,14,mixing::same_type_neighbor_fraction,bc_metabric_ali2020,False
motif_tumor_high,1,4,shap,15,mixing::local_mixing_std,bc_metabric_ali2020,False
motif_tumor_high,1,4,shap,16,point-pattern::HER2+_L_r200,bc_metabric_ali2020,False
motif_tumor_high,1,4,shap,17,mixing::neighbor_fraction__HR+ CK7- Slug+__to__HR- CK7-,bc_metabric_ali2020,False
motif_tumor_high,1,4,shap,18,mixing::local_mixing_mean,bc_metabric_ali2020,False
motif_tumor_high,1,4,shap,19,mixing::neighbor_fraction__HRlow CKlow__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,1,4,shap,20,mixing::neighbor_fraction__HR- CK7-__to__HR- CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,0,lasso,1,density::tumor_area_ratio,bc_metabric_ali2020,False
motif_tumor_high,2,0,lasso,2,composition::Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,0,lasso,3,mixing::neighbor_fraction__HR- CK7-__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,0,lasso,4,mixing::neighbor_fraction__Hypoxia__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,0,lasso,5,mixing::neighbor_fraction__Fibroblasts__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,0,lasso,6,mixing::neighbor_fraction__HR+ CK7- Slug+__to__HR- CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,0,lasso,7,composition::Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,0,lasso,8,density::tissue_density::Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,0,lasso,9,density::tumor_density::Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,0,lasso,10,mixing::neighbor_fraction__Macrophages Vim+ CD45low__to__Macrophages Vim+ Slug+,bc_metabric_ali2020,False
motif_tumor_high,2,0,lasso,11,mixing::neighbor_fraction__Basal CKlow__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,0,lasso,12,mixing::neighbor_fraction__Myofibroblasts__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,0,lasso,13,composition::HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,0,lasso,14,mixing::neighbor_fraction__HR- CKlow CK5+__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,0,lasso,15,mixing::neighbor_fraction__Fibroblasts__to__HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,0,lasso,16,density::tissue_density::HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,0,lasso,17,mixing::neighbor_fraction__Hypoxia__to__Myoepithelial,bc_metabric_ali2020,False
motif_tumor_high,2,0,lasso,18,density::tissue_density::HR- CK7+,bc_metabric_ali2020,False
motif_tumor_high,2,0,lasso,19,mixing::neighbor_fraction__HRlow CKlow__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,0,lasso,20,mixing::neighbor_fraction__HR+ CK7-__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,0,shap,1,density::tumor_area_ratio,bc_metabric_ali2020,False
motif_tumor_high,2,0,shap,2,composition::Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,0,shap,3,mixing::neighbor_fraction__HR- CK7-__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,0,shap,4,mixing::neighbor_fraction__HR+ CK7- Slug+__to__HR- CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,0,shap,5,mixing::neighbor_fraction__Fibroblasts__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,0,shap,6,density::tumor_density::Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,0,shap,7,density::tissue_density::Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,0,shap,8,mixing::neighbor_fraction__Myofibroblasts__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,0,shap,9,composition::Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,0,shap,10,mixing::neighbor_fraction__Basal CKlow__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,0,shap,11,composition::HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,0,shap,12,density::tissue_density::HR- CK7+,bc_metabric_ali2020,False
motif_tumor_high,2,0,shap,13,mixing::neighbor_fraction__Hypoxia__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,0,shap,14,mixing::neighbor_fraction__HR- CKlow CK5+__to__HR+ CK7- Ki67+,bc_metabric_ali2020,False
motif_tumor_high,2,0,shap,15,mixing::neighbor_fraction__Fibroblasts__to__HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,0,shap,16,density::tissue_density::HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,0,shap,17,composition::HR- CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,0,shap,18,mixing::neighbor_fraction__Macrophages Vim+ CD45low__to__Macrophages Vim+ Slug+,bc_metabric_ali2020,False
motif_tumor_high,2,0,shap,19,mixing::neighbor_fraction__HR- CKlow CK5+__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,0,shap,20,mixing::neighbor_fraction__Fibroblasts__to__HR- CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,1,lasso,1,density::tumor_area_ratio,bc_metabric_ali2020,False
motif_tumor_high,2,1,lasso,2,composition::Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,1,lasso,3,mixing::neighbor_fraction__HR- CK7-__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,1,lasso,4,mixing::neighbor_fraction__Fibroblasts__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,1,lasso,5,mixing::neighbor_fraction__HR- CKlow CK5+__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,1,lasso,6,composition::Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,1,lasso,7,mixing::neighbor_fraction__Hypoxia__to__Myoepithelial,bc_metabric_ali2020,False
motif_tumor_high,2,1,lasso,8,mixing::shannon_entropy_normalized,bc_metabric_ali2020,False
motif_tumor_high,2,1,lasso,9,mixing::neighbor_fraction__Fibroblasts__to__HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,1,lasso,10,mixing::neighbor_fraction__Basal CKlow__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,1,lasso,11,density::tissue_density::HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,1,lasso,12,density::tissue_density::Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,1,lasso,13,mixing::neighbor_fraction__HR+ CK7- Ki67+__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,1,lasso,14,mixing::neighbor_fraction__Myofibroblasts__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,1,lasso,15,composition::HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,1,lasso,16,mixing::neighbor_fraction__HR- CK7-__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,1,lasso,17,mixing::neighbor_fraction__HRlow CKlow__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,1,lasso,18,mixing::neighbor_fraction__Basal CKlow__to__HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,1,lasso,19,mixing::neighbor_fraction__HER2+__to__Vascular SMA+,bc_metabric_ali2020,False
motif_tumor_high,2,1,lasso,20,mixing::neighbor_fraction__HR+ CK7-__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,1,shap,1,density::tumor_area_ratio,bc_metabric_ali2020,False
motif_tumor_high,2,1,shap,2,composition::Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,1,shap,3,mixing::neighbor_fraction__Fibroblasts__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,1,shap,4,mixing::neighbor_fraction__HR- CK7-__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,1,shap,5,mixing::neighbor_fraction__HR- CKlow CK5+__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,1,shap,6,mixing::neighbor_fraction__Fibroblasts__to__HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,1,shap,7,mixing::shannon_entropy_normalized,bc_metabric_ali2020,False
motif_tumor_high,2,1,shap,8,composition::Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,1,shap,9,composition::HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,1,shap,10,mixing::neighbor_fraction__Basal CKlow__to__HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,1,shap,11,mixing::neighbor_fraction__Basal CKlow__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,1,shap,12,mixing::neighbor_fraction__Myofibroblasts__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,1,shap,13,mixing::neighbor_fraction__HR- CK7-__to__HR- CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,1,shap,14,density::tissue_density::Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,1,shap,15,density::tissue_density::HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,1,shap,16,mixing::neighbor_fraction__Fibroblasts CD68+__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,1,shap,17,mixing::neighbor_fraction__HR+ CK7- Slug+__to__HR- CK7+,bc_metabric_ali2020,False
motif_tumor_high,2,1,shap,18,mixing::neighbor_fraction__HRlow CKlow__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,1,shap,19,density::tumor_density::Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,1,shap,20,mixing::neighbor_fraction__HRlow CKlow__to__HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,2,lasso,1,composition::Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,2,lasso,2,density::tumor_area_ratio,bc_metabric_ali2020,False
motif_tumor_high,2,2,lasso,3,mixing::neighbor_fraction__HR- CK7-__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,2,lasso,4,composition::Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,2,lasso,5,mixing::neighbor_fraction__Hypoxia__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,2,lasso,6,mixing::neighbor_fraction__HR- CKlow CK5+__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,2,lasso,7,mixing::neighbor_fraction__Fibroblasts__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,2,lasso,8,mixing::neighbor_fraction__HER2+__to__Vascular SMA+,bc_metabric_ali2020,False
motif_tumor_high,2,2,lasso,9,density::tissue_density::Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,2,lasso,10,density::tumor_density::Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,2,lasso,11,mixing::neighbor_fraction__Myofibroblasts__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,2,lasso,12,mixing::neighbor_fraction__Basal CKlow__to__HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,2,lasso,13,mixing::neighbor_fraction__HR+ CK7-__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,2,lasso,14,mixing::neighbor_fraction__HER2+__to__HR- CKlow CK5+,bc_metabric_ali2020,False
motif_tumor_high,2,2,lasso,15,mixing::neighbor_fraction__Macrophages Vim+ CD45low__to__HR- CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,2,lasso,16,mixing::local_mixing_std,bc_metabric_ali2020,False
motif_tumor_high,2,2,lasso,17,composition::HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,2,lasso,18,mixing::neighbor_fraction__Fibroblasts__to__HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,2,lasso,19,density::tissue_density::HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,2,lasso,20,mixing::neighbor_fraction__B cells__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,2,shap,1,composition::Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,2,shap,2,density::tumor_area_ratio,bc_metabric_ali2020,False
motif_tumor_high,2,2,shap,3,mixing::neighbor_fraction__Fibroblasts__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,2,shap,4,mixing::neighbor_fraction__Myofibroblasts__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,2,shap,5,composition::Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,2,shap,6,composition::HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,2,shap,7,mixing::neighbor_fraction__HR- CKlow CK5+__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,2,shap,8,density::tissue_density::HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,2,shap,9,density::tissue_density::Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,2,shap,10,mixing::neighbor_fraction__HRlow CKlow__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,2,shap,11,mixing::local_mixing_std,bc_metabric_ali2020,False
motif_tumor_high,2,2,shap,12,mixing::neighbor_fraction__Fibroblasts__to__HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,2,shap,13,mixing::neighbor_fraction__HR- CK7-__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,2,shap,14,mixing::neighbor_fraction__Macrophages Vim+ CD45low__to__HR- CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,2,shap,15,mixing::shannon_entropy_normalized,bc_metabric_ali2020,False
motif_tumor_high,2,2,shap,16,mixing::neighbor_fraction__Basal CKlow__to__HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,2,shap,17,mixing::neighbor_fraction__Hypoxia__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,2,shap,18,mixing::neighbor_fraction__Macrophages Vim+ Slug+__to__HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,2,shap,19,mixing::neighbor_fraction__HR+ CK7-__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,2,shap,20,density::tumor_density::Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,3,lasso,1,density::tumor_area_ratio,bc_metabric_ali2020,False
motif_tumor_high,2,3,lasso,2,composition::Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,3,lasso,3,composition::Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,3,lasso,4,mixing::neighbor_fraction__HR- CK7-__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,3,lasso,5,mixing::neighbor_fraction__Basal CKlow__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,3,lasso,6,mixing::neighbor_fraction__Fibroblasts__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,3,lasso,7,mixing::neighbor_fraction__Hypoxia__to__Myoepithelial,bc_metabric_ali2020,False
motif_tumor_high,2,3,lasso,8,density::tissue_density::Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,3,lasso,9,mixing::neighbor_fraction__Hypoxia__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,3,lasso,10,density::tumor_density::Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,3,lasso,11,composition::HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,3,lasso,12,density::tissue_density::HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,3,lasso,13,mixing::neighbor_fraction__Myofibroblasts__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,3,lasso,14,mixing::neighbor_fraction__HR+ CK7- Slug+__to__HR- CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,3,lasso,15,mixing::shannon_entropy_normalized,bc_metabric_ali2020,False
motif_tumor_high,2,3,lasso,16,mixing::neighbor_fraction__Fibroblasts__to__HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,3,lasso,17,density::tissue_density::HR- CK7+,bc_metabric_ali2020,False
motif_tumor_high,2,3,lasso,18,mixing::neighbor_fraction__HR- Ki67+__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,3,lasso,19,mixing::neighbor_fraction__Basal CKlow__to__HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,3,lasso,20,composition::Fibroblasts CD68+,bc_metabric_ali2020,False
motif_tumor_high,2,3,shap,1,composition::Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,3,shap,2,density::tumor_area_ratio,bc_metabric_ali2020,False
motif_tumor_high,2,3,shap,3,mixing::neighbor_fraction__HR- CK7-__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,3,shap,4,composition::Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,3,shap,5,mixing::neighbor_fraction__Fibroblasts__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,3,shap,6,density::tissue_density::Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,3,shap,7,density::tumor_density::Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,3,shap,8,mixing::neighbor_fraction__Myofibroblasts__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,3,shap,9,composition::HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,3,shap,10,mixing::neighbor_fraction__Basal CKlow__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,3,shap,11,mixing::shannon_entropy_normalized,bc_metabric_ali2020,False
motif_tumor_high,2,3,shap,12,density::tissue_density::HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,3,shap,13,mixing::neighbor_fraction__HR- CKlow CK5+__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,3,shap,14,mixing::neighbor_fraction__HR+ CK7-__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,3,shap,15,mixing::neighbor_fraction__HR- CK7+__to__HRlow CKlow,bc_metabric_ali2020,False
motif_tumor_high,2,3,shap,16,mixing::neighbor_fraction__Fibroblasts__to__HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,3,shap,17,mixing::neighbor_fraction__Myofibroblasts__to__HRlow CKlow,bc_metabric_ali2020,False
motif_tumor_high,2,3,shap,18,mixing::neighbor_fraction__HR- Ki67+__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,3,shap,19,mixing::neighbor_fraction__Fibroblasts CD68+__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,3,shap,20,density::tissue_density::HR- CK7+,bc_metabric_ali2020,False
motif_tumor_high,2,4,lasso,1,density::tumor_area_ratio,bc_metabric_ali2020,False
motif_tumor_high,2,4,lasso,2,composition::Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,4,lasso,3,mixing::neighbor_fraction__Hypoxia__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,4,lasso,4,mixing::neighbor_fraction__HR- CK7-__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,4,lasso,5,composition::Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,4,lasso,6,mixing::neighbor_fraction__Fibroblasts__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,4,lasso,7,mixing::neighbor_fraction__HR- CKlow CK5+__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,4,lasso,8,mixing::neighbor_fraction__Hypoxia__to__Myoepithelial,bc_metabric_ali2020,False
motif_tumor_high,2,4,lasso,9,mixing::neighbor_fraction__HER2+__to__HR- CKlow CK5+,bc_metabric_ali2020,False
motif_tumor_high,2,4,lasso,10,density::tissue_density::Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,4,lasso,11,mixing::neighbor_fraction__HR+ CK7-__to__Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,4,lasso,12,mixing::neighbor_fraction__HRlow CKlow__to__Fibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,4,lasso,13,mixing::neighbor_fraction__HER2+__to__Vascular SMA+,bc_metabric_ali2020,False
motif_tumor_high,2,4,lasso,14,density::tumor_density::Myofibroblasts,bc_metabric_ali2020,False
motif_tumor_high,2,4,lasso,15,composition::HR+ CK7-,bc_metabric_ali2020,False
motif_tumor_high,2,4,lasso,16,mixing::neighbor_fraction__HR- CK7-__to__Fibroblasts,bc_metabric_ali2020,False
